		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000101011  247  260  247  236  235  239  259  251  3.019157 0.933150 SUCCESS  20
000101101  243  217  241  232  231  230  251  261  6.768611 0.561791 SUCCESS  21
000101111  276  238  231  222  256  230  235  242  9.081833 0.335440 SUCCESS  22
000110011  253  248  255  265  229  239  236  219  6.779203 0.560632 SUCCESS  23
000110101  237  246  251  258  261  227  227  272  8.229203 0.411407 SUCCESS  24
000110111  252  244  228  258  250  238  270  250  5.467953 0.706588 SUCCESS  25
000111001  238  260  251  258  215  240  217  242  9.044762 0.338534 SUCCESS  26
000111011  227  222  253  249  251  225  257  240  6.275039 0.616453 SUCCESS  27
000111101  226  233  249  230  235  238  230  247  4.254147 0.833496 SUCCESS  28
000111111  232  249  240  232  256  226  250  219  6.228436 0.621661 SUCCESS  29
001000011  243  268  221  273  234  252  264  261 11.795421 0.160568 SUCCESS  30
001000101  241  232  217  245  245  243  257  253  4.829275 0.775658 SUCCESS  31
001000111  235  225  251  228  265  250  248  251  5.460539 0.707408 SUCCESS  32
001001011  252  263  226  246  249  278  253  253  8.808568 0.358702 SUCCESS  33
001001101  265  224  256  238  268  257  268  219 12.525187 0.129264 SUCCESS  34
001001111  233  221  260  241  242  247  257  260  5.723213 0.678204 SUCCESS  35
001010011  249  248  233  244  230  217  245  206 10.812513 0.212550 SUCCESS  36
001010101  265  263  238  244  246  246  229  239  4.624856 0.796816 SUCCESS  37
001010111  228  261  249  261  254  263  238  248  5.760283 0.674063 SUCCESS  38
001011011  222  212  241  225  240  247  252  253  8.740781 0.364633 SUCCESS  39
001011101  264  226  261  230  238  262  258  230  8.290635 0.405607 SUCCESS  40
001011111  250  234  219  223  253  263  222  221 11.328328 0.183781 SUCCESS  41
001100101  249  262  204  255  230  233  261  229 12.321827 0.137412 SUCCESS  42
001100111  254  249  229  270  253  245  249  249  4.857873 0.772653 SUCCESS  43
001101011  238  271  239  232  230  248  231  265  7.438005 0.490194 SUCCESS  44
001101101  271  212  233  240  253  238  250  233  9.191987 0.326360 SUCCESS  45
001101111  243  236  239  257  225  245  239  255  3.263825 0.916727 SUCCESS  46
001110101  250  250  242  274  246  240  259  257  5.819597 0.667432 SUCCESS  47
001110111  209  224  244  239  240  226  250  226 10.056268 0.261099 SUCCESS  48
001111011  247  250  229  231  272  206  257  252 12.295348 0.138505 SUCCESS  49
001111101  243  257  233  271  253  285  242  250 11.869563 0.157119 SUCCESS  50
001111111  242  266  244  233  253  225  236  249  4.834571 0.775102 SUCCESS  51
010000011  253  242  261  240  260  251  226  245  4.294395 0.829633 SUCCESS  52
010000111  242  247  222  248  246  212  259  233  8.040671 0.429507 SUCCESS  53
010001011  244  211  228  227  254  254  240  265  9.737458 0.283939 SUCCESS  54
010001111  237  244  238  241  261  250  241  260  2.877229 0.941824 SUCCESS  55
010010011  258  269  246  237  245  229  245  244  4.642862 0.794976 SUCCESS  56
010010111  273  256  237  245  261  263  248  241  7.168976 0.518516 SUCCESS  57
010011011  266  208  230  252  256  252  255  228 11.127086 0.194602 SUCCESS  58
010011111  243  228  243  237  245  258  250  244  2.292568 0.970703 SUCCESS  59
010100011  233  236  246  279  218  227  242  257 10.827342 0.211675 SUCCESS  60
010100111  244  279  213  250  252  227  250  224 12.770914 0.119979 SUCCESS  61
010101011  245  264  244  226  244  244  232  252  3.954403 0.861214 SUCCESS  62
010101111  241  248  276  263  241  234  219  251  9.269306 0.320090 SUCCESS  63
010110011  251  279  242  235  229  228  268  260 11.278547 0.186410 SUCCESS  64
010110111  225  211  252  219  246  242  237  275 13.423362 0.098090 SUCCESS  65
010111011  260  226  248  241  249  253  239  250  3.256411 0.917251 SUCCESS  66
010111111  241  249  233  238  253  261  232  238  3.147317 0.924775 SUCCESS  67
011000111  224  252  220  243  211  251  260  254 10.779679 0.214498 SUCCESS  68
011001111  258  250  239  257  264  229  280  246  9.885742 0.273137 SUCCESS  69
011010111  254  245  239  239  251  260  212  276 10.583733 0.226419 SUCCESS  70
011011111  214  216  247  244  247  217  260  262 12.804808 0.118744 SUCCESS  71
011101111  239  219  231  226  253  225  239  271  9.962002 0.267703 SUCCESS  72
011111111  250  260  250  230  237  238  236  246  2.874051 0.942011 SUCCESS  73
100000000  218  232  255  227  259  261  251  245  7.605354 0.472937 SUCCESS  74
100010000  243  255  263  249  228  265  261  254  6.683878 0.571092 SUCCESS  75
100100000  210  240  267  271  257  257  223  221 15.843560 0.044675 SUCCESS  76
100101000  269  232  261  244  234  231  241  234  6.090744 0.637068 SUCCESS  77
100110000  236  250  273  238  213  251  215  262 13.369344 0.099758 SUCCESS  78
100111000  240  238  238  247  242  233  253  243  1.307542 0.995461 SUCCESS  79
101000000  236  216  239  249  256  240  240  258  5.400166 0.714074 SUCCESS  80
101000100  235  216  256  253  245  249  243  213  8.848816 0.355210 SUCCESS  81
101001000  251  232  249  240  241  252  259  238  2.396367 0.966388 SUCCESS  82
101001100  246  247  252  241  245  221  222  242  4.715944 0.787460 SUCCESS  83
101010000  259  220  244  228  246  240  242  250  4.757252 0.783178 SUCCESS  84
101010100  279  254  243  270  237  247  217  240 11.847320 0.158147 SUCCESS  85
101011000  262  247  246  230  276  233  263  246  8.602030 0.376971 SUCCESS  86
101011100  253  244  240  231  249  258  224  253  4.101627 0.847840 SUCCESS  87
101100000  278  220  256  241  246  240  266  223 11.971243 0.152492 SUCCESS  88
101100100  237  240  273  221  249  252  262  199 16.429279 0.036632 SUCCESS  89
101101000  254  206  237  236  255  230  242  257  9.133732 0.331140 SUCCESS  90
101101100  219  230  231  239  251  239  271  226  9.124200 0.331927 SUCCESS  91
101110000  235  269  245  234  219  249  238  229  7.315142 0.503044 SUCCESS  92
101110100  242  242  254  220  239  240  256  233  4.222372 0.836524 SUCCESS  93
101111000  285  226  231  256  225  248  237  235 11.978657 0.152159 SUCCESS  94
101111100  257  251  242  253  242  255  235  245  2.131575 0.976710 SUCCESS  95
110000000  234  264  262  219  270  267  260  249 12.357839 0.135938 SUCCESS  96
110000010  260  222  248  236  220  207  219  234 14.898782 0.061144 SUCCESS  97
110000100  240  239  236  252  201  255  230  242  9.970475 0.267104 SUCCESS  98
110001000  246  257  245  232  256  275  253  256  6.910540 0.546315 SUCCESS  99
110001010  249  240  246  273  259  216  241  243  8.055500 0.428068 SUCCESS 100
110010000  212  247  261  280  246  242  237  233 11.839906 0.158491 SUCCESS 101
110010010  247  271  265  238  258  250  239  246  6.188187 0.626161 SUCCESS 102
110010100  260  262  228  247  243  231  253  233  5.151262 0.741293 SUCCESS 103
110011000  230  265  268  254  240  245  233  259  7.056705 0.530527 SUCCESS 104
110011010  226  294  236  230  222  251  243  249 15.435780 0.051206 SUCCESS 105
110100000  239  247  238  232  253  242  230  270  4.962730 0.761552 SUCCESS 106
110100010  227  222  260  248  252  233  238  251  5.593994 0.692605 SUCCESS 107
110100100  224  240  271  256  231  256  258  252  7.851080 0.448151 SUCCESS 108
110101000  245  220  236  245  264  259  270  264  9.873031 0.274051 SUCCESS 109
110101010  259  255  249  252  235  245  220  253  4.957434 0.762116 SUCCESS 110
110101100  246  270  255  233  244  228  258  245  5.797354 0.669919 SUCCESS 111
110110000  270  233  246  266  234  247  237  233  6.611854 0.579029 SUCCESS 112
110110010  242  251  244  233  236  243  250  205  7.660430 0.467323 SUCCESS 113
110110100  247  197  252  220  253  231  235  254 14.001667 0.081722 SUCCESS 114
110111000  244  242  270  224  241  263  243  246  6.142643 0.631257 SUCCESS 115
110111010  252  232  217  239  249  241  267  228  7.574638 0.476083 SUCCESS 116
110111100  276  216  207  242  252  247  245  237 14.030265 0.080980 SUCCESS 117
111000000  237  264  267  227  261  242  257  231  8.005719 0.432912 SUCCESS 118
111000010  261  262  227  229  193  256  272  219 22.409340 0.004211 FAILURE 119
111000100  253  258  260  240  265  268  233  247  7.109663 0.524848 SUCCESS 120
111000110  221  241  235  241  263  242  263  219  8.413498 0.394155 SUCCESS 121
111001000  230  228  262  268  255  251  248  232  7.103308 0.525529 SUCCESS 122
111001010  257  235  231  240  258  257  213  248  7.542863 0.479347 SUCCESS 123
111001100  240  262  239  224  236  265  237  249  5.694615 0.681396 SUCCESS 124
111010000  228  259  232  233  233  223  245  245  5.607763 0.691074 SUCCESS 125
111010010  246  231  272  237  245  269  244  240  6.948670 0.542181 SUCCESS 126
111010100  270  228  239  232  246  265  248  239  6.708238 0.568414 SUCCESS 127
111010110  246  258  230  243  256  225  270  291 15.973837 0.042756 SUCCESS 128
111011000  266  228  237  254  220  231  241  239  7.105426 0.525302 SUCCESS 129
111011010  258  208  244  245  268  216  239  258 13.041002 0.110447 SUCCESS 130
111011100  218  260  253  220  236  214  217  231 14.730374 0.064605 SUCCESS 131
111100000  233  253  240  242  224  261  256  222  6.543008 0.586641 SUCCESS 132
111100010  267  250  246  251  256  234  224  239  5.437237 0.709983 SUCCESS 133
111100100  231  218  247  247  256  231  272  231  9.040526 0.338889 SUCCESS 134
111100110  252  251  218  258  247  265  253  259  7.322556 0.502265 SUCCESS 135
111101000  213  249  235  254  241  230  238  231  6.746369 0.564229 SUCCESS 136
111101010  252  245  265  205  270  249  207  254 17.787132 0.022880 SUCCESS 137
111101100  254  237  235  258  241  234  231  241  3.043518 0.931597 SUCCESS 138
111101110  242  261  223  239  247  208  224  245 10.510650 0.230997 SUCCESS 139
111110000  203  265  247  221  225  242  245  243 12.889541 0.115707 SUCCESS 140
111110010  226  229  269  255  263  259  264  245  9.607180 0.293686 SUCCESS 141
111110100  233  246  238  249  216  250  230  243  5.147025 0.741753 SUCCESS 142
111110110  223  214  254  246  259  255  259  244  8.539539 0.382614 SUCCESS 143
111111000  204  261  231  248  274  224  245  247 14.356488 0.072934 SUCCESS 144
111111010  256  252  244  231  249  237  220  265  6.217844 0.622845 SUCCESS 145
111111100  205  261  253  253  263  238  250  245 10.177013 0.252821 SUCCESS 146
111111110  250  260  250  230  237  238  236  246  2.874051 0.942011 SUCCESS 147

