		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 36.605469	M = 18750	N = 8	m = 9	n = 150000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000101011   38   38   44   30   38   32   40   40  4.191522 0.839443 SUCCESS  20
000101101   34   37   35   35   27   28   26   34  8.407892 0.394673 SUCCESS  21
000101111   42   32   36   25   34   43   40   33  7.274803 0.507295 SUCCESS  22
000110011   42   33   32   31   37   42   43   38  4.711838 0.787884 SUCCESS  23
000110101   38   42   32   39   37   35   46   27  6.813844 0.556844 SUCCESS  24
000110111   33   36   43   36   31   37   39   33  2.963770 0.936611 SUCCESS  25
000111001   35   36   36   32   36   45   43   39  4.010139 0.856208 SUCCESS  26
000111011   39   38   40   36   34   43   36   37  1.914090 0.983533 SUCCESS  27
000111101   46   29   35   36   33   43   39   36  5.904063 0.657977 SUCCESS  28
000111111   48   47   31   31   45   34   35   41 11.294124 0.185584 SUCCESS  29
001000011   38   29   37   26   33   39   41   39  6.106409 0.635314 SUCCESS  30
001000101   33   31   34   32   30   35   38   32  4.004623 0.856706 SUCCESS  31
001000111   32   28   35   35   43   41   47   29  9.222127 0.323906 SUCCESS  32
001001011   35   41   48   30   39   38   32   38  6.388633 0.603785 SUCCESS  33
001001101   24   38   33   44   40   33   31   33  8.401713 0.395245 SUCCESS  34
001001111   38   45   34   50   34   31   33   30  9.983183 0.266208 SUCCESS  35
001010011   39   29   36   42   38   34   38   36  2.939938 0.938070 SUCCESS  36
001010101   40   40   35   42   30   37   35   34  3.046959 0.931376 SUCCESS  37
001010111   30   39   25   41   40   20   37   35 13.934761 0.083482 SUCCESS  38
001011011   37   41   44   33   37   36   32   32  3.674295 0.885250 SUCCESS  39
001011101   33   35   39   34   32   41   32   32  3.136326 0.925513 SUCCESS  40
001011111   47   25   30   38   45   45   36   43 13.289110 0.102282 SUCCESS  41
001100101   44   36   36   39   34   36   35   36  2.012284 0.980633 SUCCESS  42
001100111   41   40   39   38   39   37   40   37  1.583983 0.991224 SUCCESS  43
001101011   36   40   26   33   33   33   44   38  6.213429 0.623338 SUCCESS  44
001101101   34   46   39   39   31   40   49   38  8.615312 0.375779 SUCCESS  45
001101111   39   43   37   34   38   43   37   31  3.614717 0.890106 SUCCESS  46
001110101   34   36   37   44   34   34   44   40  4.004181 0.856746 SUCCESS  47
001110111   31   29   40   34   29   40   39   35  5.232375 0.732475 SUCCESS  48
001111011   43   32   36   37   43   32   42   33  4.711838 0.787884 SUCCESS  49
001111101   51   37   37   36   32   33   27   45 11.434022 0.178298 SUCCESS  50
001111111   47   37   38   40   41   31   37   36  4.884173 0.769881 SUCCESS  51
010000011   40   35   34   38   27   35   36   36  3.344408 0.910924 SUCCESS  52
010000111   35   36   34   33   31   34   37   37  1.730060 0.988199 SUCCESS  53
010001011   33   32   33   26   28   37   36   33  6.983752 0.538387 SUCCESS  54
010001111   37   36   33   27   42   40   33   41  5.047903 0.752444 SUCCESS  55
010010011   35   41   34   38   51   39   21   28 15.849207 0.044590 SUCCESS  56
010010111   38   47   41   34   47   29   38   36  8.594570 0.377642 SUCCESS  57
010011011   32   43   35   55   45   37   33   50 18.812890 0.015893 SUCCESS  58
010011111   44   33   29   54   32   26   41   40 16.738025 0.032956 SUCCESS  59
010100011   34   36   42   44   38   42   42   52 10.960927 0.203923 SUCCESS  60
010100111   32   32   35   46   27   25   42   39 11.157756 0.192920 SUCCESS  61
010101011   39   34   38   42   39   39   41   32  2.698978 0.951806 SUCCESS  62
010101111   36   32   27   39   36   30   38   28  6.766623 0.562009 SUCCESS  63
010110011   41   47   45   30   36   35   32   42  8.324041 0.402474 SUCCESS  64
010110111   38   33   40   36   32   31   22   30  9.501924 0.301737 SUCCESS  65
010111011   35   41   38   39   27   33   45   27  8.404582 0.394979 SUCCESS  66
010111111   43   27   22   35   50   45   37   42 17.742910 0.023239 SUCCESS  67
011000111   37   40   27   31   39   38   38   33  4.462271 0.813196 SUCCESS  68
011001111   44   40   45   38   32   35   40   35  4.985235 0.759153 SUCCESS  69
011010111   32   38   24   24   25   31   44   44 17.410376 0.026109 SUCCESS  70
011011111   34   40   43   37   43   34   41   28  5.660234 0.685230 SUCCESS  71
011101111   35   38   46   34   28   41   35   30  6.754487 0.563339 SUCCESS  72
011111111   35   34   33   39   44   42   32   29  5.392794 0.714886 SUCCESS  73
100000000   48   38   39   30   37   38   29   34  7.001185 0.536505 SUCCESS  74
100010000   39   34   32   34   29   42   32   41  4.744716 0.784480 SUCCESS  75
100100000   33   35   35   38   45   33   43   40  4.405562 0.818805 SUCCESS  76
100101000   32   36   44   36   27   43   28   45 10.007014 0.264534 SUCCESS  77
100110000   43   37   53   43   41   35   25   36 14.338569 0.073357 SUCCESS  78
100111000   45   37   35   27   37   31   38   35  5.693112 0.681564 SUCCESS  79
101000000   40   33   41   36   44   38   35   32  3.519612 0.897662 SUCCESS  80
101000100   31   29   32   36   32   38   27   25 10.194796 0.251619 SUCCESS  81
101001000   30   39   37   42   33   43   33   38  4.164822 0.841955 SUCCESS  82
101001100   36   31   40   43   43   36   36   41  4.099286 0.848056 SUCCESS  83
101010000   37   32   31   31   31   38   35   34  3.585369 0.892464 SUCCESS  84
101010100   36   41   28   42   34   36   42   35  4.566202 0.802774 SUCCESS  85
101011000   48   37   38   33   37   32   55   34 14.445589 0.070865 SUCCESS  86
101011100   36   32   34   29   35   39   40   38  3.050048 0.931178 SUCCESS  87
101100000   32   30   50   49   38   31   37   48 15.851854 0.044550 SUCCESS  88
101100100   31   31   34   37   40   27   36   40  5.238332 0.731826 SUCCESS  89
101101000   40   36   36   40   35   39   37   32  1.509841 0.992543 SUCCESS  90
101101100   26   34   50   39   25   35   44   43 15.174208 0.055845 SUCCESS  91
101110000   41   34   42   27   29   35   27   38  8.532564 0.383247 SUCCESS  92
101110100   36   41   37   36   34   54   40   42 10.455616 0.234492 SUCCESS  93
101111000   40   39   37   35   30   33   37   40  2.493985 0.962011 SUCCESS  94
101111100   39   36   46   30   34   39   34   30  5.675239 0.683557 SUCCESS  95
110000000   39   43   39   41   37   38   32   32  3.281741 0.915453 SUCCESS  96
110000010   32   38   45   46   34   32   23   47 14.207938 0.076504 SUCCESS  97
110000100   41   33   32   37   30   26   42   32  7.346297 0.499772 SUCCESS  98
110001000   39   36   40   29   26   36   39   39  5.642581 0.687197 SUCCESS  99
110001010   30   38   25   32   31   38   43   32  8.386929 0.396615 SUCCESS 100
110010000   35   36   30   37   40   24   52   40 13.152521 0.106708 SUCCESS 101
110010010   28   33   39   42   46   27   26   43 12.873166 0.116289 SUCCESS 102
110010100   36   30   45   37   29   35   40   33  5.636624 0.687861 SUCCESS 103
110011000   32   38   44   40   38   34   37   39  2.936849 0.938258 SUCCESS 104
110011010   32   39   31   31   33   42   44   37  5.273859 0.727945 SUCCESS 105
110100000   41   36   40   43   45   45   30   32  7.848298 0.448428 SUCCESS 106
110100010   37   29   34   33   35   39   25   27  8.841930 0.355806 SUCCESS 107
110100100   40   44   43   33   37   45   30   38  6.673946 0.572185 SUCCESS 108
110101000   35   39   41   29   29   32   31   43  6.689171 0.570510 SUCCESS 109
110101010   35   35   31   42   43   38   48   33  7.099158 0.525973 SUCCESS 110
110101100   41   41   28   43   36   33   48   40  8.707548 0.367564 SUCCESS 111
110110000   28   24   48   44   33   38   33   37 12.584763 0.126958 SUCCESS 112
110110010   34   33   43   43   39   20   31   37 11.710729 0.164585 SUCCESS 113
110110100   38   32   32   45   39   30   38   32  5.291732 0.725989 SUCCESS 114
110111000   31   34   38   30   33   39   40   46  5.713854 0.679249 SUCCESS 115
110111010   28   36   38   35   32   52   36   37  9.537229 0.299019 SUCCESS 116
110111100   41   40   34   33   40   39   33   46  4.777153 0.781107 SUCCESS 117
111000000   42   41   40   36   35   40   36   34  2.303555 0.970263 SUCCESS 118
111000010   42   35   43   26   33   34   36   38  5.850664 0.663955 SUCCESS 119
111000100   39   41   43   29   30   25   34   36  8.734689 0.365169 SUCCESS 120
111000110   35   47   33   33   52   28   43   31 14.686549 0.065535 SUCCESS 121
111001000   35   39   34   29   36   39   59   27 19.003540 0.014841 SUCCESS 122
111001010   34   35   39   31   34   35   45   30  4.801205 0.778597 SUCCESS 123
111001100   34   25   43   41   35   39   34   37  6.127151 0.632992 SUCCESS 124
111010000   41   35   37   40   37   38   27   26  6.790234 0.559425 SUCCESS 125
111010010   40   42   38   35   40   41   35   45  4.209174 0.837775 SUCCESS 126
111010100   34   30   38   30   28   34   27   44  9.145116 0.330202 SUCCESS 127
111010110   36   28   29   50   25   34   48   34 16.657925 0.033875 SUCCESS 128
111011000   38   29   32   37   39   28   43   34  5.892368 0.659287 SUCCESS 129
111011010   43   33   34   39   40   27   29   38  6.495873 0.591865 SUCCESS 130
111011100   31   30   40   47   38   35   41   42  6.992137 0.537481 SUCCESS 131
111100000   37   39   35   41   32   41   36   41  2.484938 0.962430 SUCCESS 132
111100010   34   45   44   33   32   31   39   30  6.974485 0.539388 SUCCESS 133
111100100   32   39   32   26   43   35   46   37  8.261815 0.408322 SUCCESS 134
111100110   35   26   38   39   36   43   39   34  4.985456 0.759129 SUCCESS 135
111101000   48   42   34   30   38   33   19   25 18.893872 0.015438 SUCCESS 136
111101010   48   38   28   33   35   30   31   42  9.195427 0.326079 SUCCESS 137
111101100   40   28   32   34   40   26   32   36  7.319597 0.502576 SUCCESS 138
111101110   34   37   34   45   39   41   39   44  4.791937 0.779565 SUCCESS 139
111110000   40   40   30   38   33   39   35   38  2.595047 0.957151 SUCCESS 140
111110010   42   30   34   27   38   44   44   40  8.321172 0.402742 SUCCESS 141
111110100   48   42   37   37   40   37   28   33  7.286498 0.506061 SUCCESS 142
111110110   32   30   39   39   45   24   36   46 11.136793 0.194068 SUCCESS 143
111111000   40   39   37   43   49   42   34   33  7.366597 0.497645 SUCCESS 144
111111010   45   41   30   41   34   34   39   40  5.184491 0.737688 SUCCESS 145
111111100   42   40   33   34   41   35   42   25  6.950653 0.541966 SUCCESS 146
111111110   35   34   33   39   44   42   32   29  5.392794 0.714886 SUCCESS 147

